ts,load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,load_20,load_21,load_22,load_23,load_24,load_25,load_26,load_27,load_28,load_29,load_30,load_31,load_32,load_33,load_34,load_35,load_36,load_37,load_38,load_39,load_40,load_41,load_42,load_43,load_44,load_45,load_46,load_47,load_48,load_49,load_50,load_51,load_52,load_53,load_54,load_55,load_56,load_57,load_58,load_59,load_60,load_61,load_62,load_63,load_64,load_65,load_66,load_67,load_68,load_69,load_70,load_71,load_72,load_73,load_74,load_75,load_76,load_77,load_78,load_79,load_80,load_81,load_82,load_83,load_84,load_85,load_86,load_87,load_88,load_89,load_90,load_91,load_92,load_93,load_94,load_95,load_96,load_97,load_98,gen_0,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41,gen_42,gen_43,gen_44,gen_45,gen_46,gen_47,gen_48,gen_49,gen_50,gen_51,gen_52
2017-12-04 16:00:00+00:00,1.5872239646592485,1.352764257899119,0.2970407129673499,0.4761390527398835,13.048988113807384,7.079866309844396,3.3797926396967393,8.721412327188864,5.720156103873415,2.3624260618836574,1.189829101374905,4.802067083050462,3.4062134922429066,1.3819121383331425,8.179468850996251,15.30850281105923,1.4136351575092665,1.3633004739648518,0.4656236386842204,0.06481143393598413,1.062240044628955,0.27745868627679743,2.925917943360243,0.4692666328066729,14.55105254933981,2.6632906537415453,1.8625052959369468,4.135802879421342,3.7573729799796487,2.0855558787476154,1.464085996701775,5.5357365435959185,0.8012050635418719,18.9136282585296,4.827789096684051,1.9647726202939393,5.473396004757635,10.62313544916691,0.26767292865775905,10.060685105751993,7.817507329547765,1.3828983370710328,12.61633713545405,10.016561833941013,2.4978257997854674,11.46575350735337,9.109052445138795,18.89697224752476,0.178845186859976,0.5002164617120314,5.013408366270245,0.33537800681509183,3.8344177363096983,3.3501082619025984,0.5303330025803162,5.623146936746516,1.1144839192045235,0.3377933485256633,9.809721182969213,6.975137271983815,3.0981987169570115,6.147321437661955,2.719709087685731,0.6268024117411913,11.563953373439558,2.0826188998383093,0.6240307273488482,5.1177333353265055,1.9721360325612456,0.3845682274897446,7.563765236221265,28.660784084645126,4.780079645287098,9.85559284291334,1.1081631166591988,3.770801082352935,19.761465227939855,0.5743727720151985,0.853596557896108,11.463682549840495,1.7893274042322904,1.3340540926690267,0.5194588283852775,0.011852699056687226,0.11752795989213594,1.2960418368204112,0.04596725536131514,3.5812569598964945,13.972626791914799,0.14944844055885476,0.0002704491271919601,11.377046378466671,2.262458911435942,0.9804850047293514,0.6026063145416777,1.9799500438348252,22.275480982391308,0.3648421051552128,3.052438315002749,0.0,0.0,0.0,0.0,154.11053396154279,24.225778120851388,0.0,0.0,0.0,0.0,64.30970038357917,76.73115182542449,0.0,0.39517040912130674,0.0,0.0,0.0,0.0,0.0,6.551579185251267,38.52898581701806,6.906807725714408,0.0,0.0,0.0,0.0,0.0,0.0,248.68187867658403,0.0,0.0,0.0,0.0,0.0,0.0,58.732957457861495,0.0,0.24540789559114018,14.177564483848863,0.0,0.0,0.0,0.0,5.984357739214997,22.94001993859247,0.0,0.0,0.0,0.0,8.44017527687529,0.0,0.0,0.0
2017-12-04 17:00:00+00:00,1.162523980158362,1.6962975988994997,2.0136900912756155,0.23582191503243446,4.8619549255372245,0.2925032125734018,2.067911736401803,15.226529688221003,1.5188785725224465,2.2017640636924263,1.5966819634783047,35.918408359018876,5.012879244938687,3.8481313241120114,20.064071548262365,10.504775116616951,1.0534256627718974,2.8978631871083387,4.496915574367683,0.5385738876426062,2.4564348399412332,0.04408849015092658,17.270077653307787,1.3545719132258924,15.360797760820196,2.8621363687308334,0.8213359753956881,5.766308283378514,5.067424769931817,1.4374261491868467,2.7506177457633436,6.154721898770842,1.586380930447325,53.20348991959011,6.273399998186503,6.968469219334235,5.412479446411708,1.9771889058834682,1.1999131284643711,6.559583114755832,8.95077543474941,1.7002655795795742,8.58826587936965,6.002507562672319,4.068919412348911,12.34813833140709,8.885797791560996,5.208878405606534,0.1806013630578871,8.203743587094822,9.917721792850505,1.376858890869224,6.059994454467024,18.525354018563824,1.1818923346967236,4.93478438929539,1.7144830046126103,3.460253673064111,35.404678488586434,8.809878422440024,5.121002663144289,5.953091555481863,5.138015957456748,2.1715699066907037,28.72068539153237,1.8370744687787526,5.523059544089628,5.928279325964433,3.3644358002859143,0.29271864902570566,7.391036405214777,17.08725612539448,1.0990618916986052,22.780190116055447,1.521881674176695,5.340710976510191,14.403215778907274,1.777288756822041,1.594613451460137,14.916659731835578,1.7273577974210799,12.122314675970289,0.48722593411717163,0.01154999183523025,0.059872734284709586,21.54536767248694,0.007925388855632268,4.134100494441593,22.62685340386799,0.3759202758270897,0.06764184882756981,29.18699676102078,1.1062744442800436,0.8051381253369824,0.8476845719820083,1.1963127582966897,2.658384015173519,1.2258485693248233,4.681761388682481,0.0,0.0,0.0,0.0,161.6215340464534,27.842143744936173,0.0,0.0,0.0,0.0,72.60290905023571,86.08199679986977,0.0,0.8150317720335087,0.0,0.0,0.0,0.0,0.0,8.007991742390017,49.344643355378786,8.689770487031847,0.0,0.0,4.424188053635566,0.0,0.0,8.926325881645873,236.0609553163602,0.0,0.0,0.0,0.0,0.0,0.0,77.38068188231499,0.0,0.3619415652224021,22.942345827436274,0.0,0.0,0.0,0.0,5.57653048336272,23.09076820624737,0.0,0.0,0.0,0.0,9.35996927439905,0.0,0.0,0.0
2017-12-04 18:00:00+00:00,1.2793298590547901,1.7789494196795352,3.485043467764919,0.27880510779666295,4.9653776044268225,0.3082566049303659,1.9330142913435275,9.265045092497576,2.0402073572788,1.9065589341642635,1.5839758953425174,5.98027520734925,7.5345517881572786,0.635723598284194,5.897351622167763,8.495373898392604,10.827106755055835,2.617722773581169,9.809749763343484,1.8649261906006152,1.975637833435594,1.375890184296715,3.5748325096106957,0.6116072606510521,15.548236242990864,2.019149422498201,0.6598533624187215,5.94163692408557,19.383180503683676,3.6885928969048623,5.713266801328994,4.345302541244403,0.5629255708168179,11.442194673246728,5.28535580567984,5.778928694504861,4.639478106696457,3.419469750762788,2.0075469649253246,5.294053779127342,16.16584758572252,1.9868886337754847,4.896296568135513,16.08129940355145,8.972102237400355,5.625470661246184,9.626999907116026,6.099380184142141,0.2380129348157432,2.9793495525575744,37.062075534251555,0.14490642013347496,1.7672676178989504,37.163015174402325,12.481743032727508,1.8670083410612026,1.1387800271643989,1.061919146964787,17.45702980083435,3.6030198714294506,5.999337114836776,6.053955834574034,7.133923593872709,1.2838516283334571,6.20716873352423,6.765193579461977,2.3423836023371933,0.6046863719772354,0.7408700548585218,0.3805566375928372,16.406850679956328,11.84133621058162,0.35382750819241165,9.93634319044468,15.0,5.25218539537273,7.10592857600279,2.10789764423354,8.396584595385548,14.684999653648186,3.2475365917198995,4.726530312875902,0.8303536630084875,0.0112314306381368,0.4900694176628179,4.419795598527242,0.44778447032903274,5.057135002819382,5.052582147197487,0.35897399109208916,0.13094607626972707,7.7918884352230675,1.7235644700240549,0.7912618660271298,0.38515106654119285,2.8533310551065347,6.869181405255739,0.7731857105863337,1.6084952960027958,0.0,0.0,0.0,0.0,159.88990617261135,28.694834059984327,0.0,0.0,0.0,0.0,72.69749967052363,85.0184495143932,0.0,1.433312832242409,0.0,0.0,0.0,0.0,0.0,8.848111597166149,55.34381483999876,9.766391529103013,0.0,0.0,8.323645925259175,7.299282202081905,0.0,15.809473252159409,202.61805514257549,0.0,0.0,0.0,0.0,0.0,0.0,95.74857590642074,0.0,0.5078380527502449,35.80554842646405,0.0,0.0,0.0,0.0,6.294726299464449,20.471410355727812,0.0,0.0,0.0,0.0,10.07404803810309,0.0,0.0,0.0
2017-12-04 19:00:00+00:00,4.413598055632015,3.4168839933532595,1.730586130367029,0.4528905207301773,5.07069245208855,0.25754807068749763,1.9355327372407671,12.29518172873134,1.6439667929221469,2.3907501011542585,1.4954607224687002,4.991855615404729,8.790654268128494,0.6289033518278091,5.08166051161246,8.417075747058986,7.353047662363359,2.2577923980681085,4.76939158275244,0.2688305252715299,4.557160230007779,5.525888103374188,2.3116088437860514,0.40462328001539527,20.59988266319447,3.1204153858025863,0.8345461401105556,4.664168828306126,20.29652501777431,4.819065656017766,7.9877364785615805,4.163950624168775,5.518905481582461,10.696335066170253,5.829747578692145,1.3591479166518017,5.85565221253366,4.956392977342506,2.427516559888904,6.191606500999288,9.807832986308659,1.378553429454049,3.798612310534171,6.7734525900737275,4.62378539280081,48.72103200239265,10.372953451873002,22.799433253748983,0.18133490102732117,6.761422084334241,41.70381207474162,1.3525526316233718,72.09602990456051,13.267620931857714,1.2807462222161863,1.612056253322276,1.4033117337423762,0.7995973739968685,5.654975048155854,3.956782422617614,45.75524503533404,6.549583895459578,5.148077943493189,1.7484332795983413,0.0,3.1479458834982643,4.175903847538548,3.5542324903617817,2.011396417211009,0.4278334239969053,15.099729035494796,12.400268131073686,1.3964754836796152,5.726457862946591,1.330988389464648,4.00754692086195,4.0758978038274245,5.887220199650604,2.8834963638524713,30.1695571361423,3.1297763417967435,8.413326702800749,0.6063219143708197,0.16749310627633562,4.377362128808655,5.179812411246277,2.3189687790809654,6.36785939537761,18.321750508247312,0.1146262570690746,0.13043996246706274,16.27385879634692,1.4457103134720015,0.26484737656835045,0.484916978860578,3.6777878756831544,21.113088377877308,0.9880264030287136,1.3616877967834933,0.0,0.0,0.0,0.0,153.54322335428756,28.355950437536634,0.0,0.0,0.0,0.0,69.46203037820534,80.5875244408083,0.0,2.1270155258412755,0.0,0.0,0.0,0.0,0.0,9.12221620471074,57.64513150759538,10.418332626428771,0.0,0.0,14.216947246318652,16.53930206560077,0.0,30.605647470758523,167.2545845671463,0.0,0.0,0.0,0.0,0.0,0.0,114.66204725184885,0.0,0.6531838566261368,49.688861618785246,0.0,0.0,0.0,0.0,9.12322821406366,17.01867745809844,0.0,0.0,0.0,0.0,10.82377146459891,0.0,0.0,0.0
2017-12-04 20:00:00+00:00,1.9871965274745953,5.02991730789927,2.9811613936617407,0.2608020574729631,6.028619916829607,0.12636313263952204,2.868848907083075,10.967181113865784,2.1378624208979793,3.8205775839321476,2.032691141784721,7.093639063139807,7.420050199670572,1.7839780490222485,37.89154195520713,9.589932309603421,2.9715787570412178,5.006789153157414,4.8983344540080065,0.5604819779870909,3.653936936485364,1.6504160262747003,9.384884490304238,0.4444011114453006,31.39964543876727,2.6462102526381552,0.8736557815491601,2.4033949189408266,18.738127094076088,7.974458224129633,10.07032248657566,6.455429262741958,4.2685290665798625,12.733130445623676,0.7571228386363956,1.1961261714886113,4.858580746798651,4.330453448531097,1.218373330438686,2.927216929025442,14.248451045294704,1.6334588363393687,4.12278284931129,11.287739915509022,12.584264436854337,13.27241313359367,10.607003019157785,13.271818492653354,0.18181577591901263,6.233895430437444,16.824235991691683,1.4357501756796354,3.3051769984979003,8.27905922895328,2.2127375211674436,2.270208798498278,1.1041764794657039,0.5860511634529477,7.272704549175937,3.8440547654135977,27.661170485705842,3.8832679953796045,4.672069232608333,1.2030919890508613,13.991263790403737,3.7400358435215395,4.028067289087503,0.7967488963771798,1.601262831194863,3.80939135030939,9.533109372635204,35.097581911871906,0.6595412230462977,6.191578141140992,0.8979084783180096,5.444403147854316,2.516118673753843,3.0489492022450224,1.2439904239291526,6.209666119156691,3.1314110676265954,5.9187788517946105,1.8374883015738948,0.08681918701134098,1.3083301195525772,1.6506035288321521,0.4358963870462595,5.9675245791029745,31.070957024957647,0.13138355162043808,2.514079442473928,16.1370487691649,11.43901576035918,0.27141290527955886,0.42286507328052875,7.26651188246724,9.044528031576487,0.7652138851816986,1.529316523214584,0.0,0.0,0.0,0.0,138.80422150378553,26.523147476920443,0.0,0.0,0.0,0.0,65.18015018003301,75.60420075783749,0.0,2.5535288144386863,0.0,0.0,0.0,0.0,0.0,9.02942903523278,58.709503736955845,10.994778880147049,0.0,0.0,19.67600146295494,29.176927900112887,0.0,52.90800581884867,139.5907190324368,0.0,0.0,0.0,0.0,0.0,0.0,132.32582267224961,0.0,0.756648222016947,60.082705414673335,0.0,0.0,0.0,0.0,15.118462000939012,14.032359708833368,0.0,0.0,0.0,0.0,11.315026599984066,0.0,0.0,0.0
2017-12-04 21:00:00+00:00,1.0155326784595125,2.735488891931878,1.7613060518767234,0.42184182764743083,5.556455740666198,0.2425197175319971,2.4026356286465735,6.683923848492908,0.805633932478702,3.096941774182152,2.0583907023017947,6.201944551525111,6.879906741069049,1.8525698859688886,11.841890787554766,6.071666179103182,1.5943621916525486,2.500426183688053,4.272788135930789,0.23277345991209844,4.16188961408265,2.619964988108446,3.8369409145015894,0.35228969658228043,9.271062323355554,2.2687212126232854,0.8561539124143062,2.229646512834827,17.572956307431483,2.2874209120657367,5.455114757014759,6.399414486974262,4.686229408111864,9.15769414680521,0.28300962856572676,1.2742038708904364,5.020307483395715,2.3183620283686484,0.8676294928899468,1.9395844917622598,8.870592147341663,1.8466837958528588,2.2695151389628285,18.28566058537381,1.264078436695357,11.408992351368525,10.595437040190264,14.159744151893436,0.2382651184576149,2.8717349751909915,15.979391739809381,7.82575689548805,4.617197290193516,6.1134385819346795,11.717018317217253,1.8966345556304072,1.4437206473477548,0.5557272249696165,9.482994547612073,2.9639010857614507,24.21083869483954,4.275912439417631,2.7453867533327294,1.1837823540583436,14.113894668164518,2.792534180395174,5.494869710469137,6.232454526513175,1.7768467779451913,6.4892582398272305,11.857733336331034,12.890530010564406,0.4045629439446475,0.05211284432000891,0.9413804773162628,4.892748394553324,2.486635270500743,7.861662627905291,1.0290929788354475,8.123814666543586,2.2827858941916275,3.3935791151580976,0.48717441605315864,0.2075538807592969,1.3881604319321887,0.891708790440998,0.3645678873469205,4.521321373219128,25.213771618017866,0.16852605961899306,0.14341021567216997,3.2252015052986542,2.414875465418959,0.11501928564155114,0.37499690670773816,2.0068772914038053,11.946190426228274,0.7149353911706162,1.290001110755537,0.0,0.0,0.0,0.0,119.57361400112164,23.919775553972503,0.0,0.0,0.0,0.0,62.74028849749844,73.25698683413825,0.0,2.749697152236559,0.0,0.0,0.0,0.0,0.0,8.938814518243037,60.59560736805972,11.925701537299785,0.0,0.0,24.37945974146414,39.26579241989113,0.0,75.88387200770515,116.0836069064824,0.0,0.0,0.0,0.0,0.0,0.0,145.27314551302183,0.0,0.7841505187456191,60.85633889351455,0.0,0.0,0.0,0.0,24.81842059973284,12.040004644608048,0.0,0.0,0.0,0.0,11.325771630778307,0.0,0.0,0.0
2017-12-04 22:00:00+00:00,1.0330331946144526,2.6557483706531384,2.765164650643141,0.5823181121595776,4.697554044619696,2.09489761031764,2.1295805236320193,3.4841677665156476,0.601791628509608,1.6494689672095348,0.4133582310306446,2.590927697786588,6.360370706556477,1.411462386343817,2.723940992381288,8.58096231654989,0.7667927587815445,1.3124215770484124,3.7380752350960176,1.5677977152991924,1.5775583368285426,7.358564432136818,0.8456752552233449,0.14401729874081096,4.821169861852871,3.6238641887028336,0.24961028087322087,2.5983184685983836,20.13961421823304,1.7825586872754637,3.058943564310364,0.8208843445900353,0.6971603619715437,5.791733111609501,0.21954038225746692,0.36474334115778734,1.8314553658575206,1.695695916939402,1.7814094907169924,0.7606421553888787,5.167730065542186,0.8641819781408615,2.028662950367193,7.775956360710418,0.34219291013054104,0.4523552194689773,10.630697646348247,8.34979445198447,0.3242376862469426,2.077888381424068,17.645950451863314,7.878226974506214,3.0395883071776884,3.8403351569882314,5.7565495048096365,0.4819834838534766,0.7972923535635754,0.5573671260475042,9.698110185225193,2.6048658295154863,35.88071723943349,4.784189032094071,0.8359533929541885,0.45697486827239064,17.307017864019084,1.8568381507644374,1.8704698189923938,0.4097303461798358,0.4600770685384139,6.819531650849027,10.150232316342585,16.56737139407577,0.41566267582725613,3.918839357692644,0.43612718753470425,4.898150193803618,3.2331953601218144,1.2004926627727024,1.142462447676524,0.550257394658496,2.7048901012859563,0.21850210993912603,0.06363714585274066,0.0708976465419902,0.5698997300424291,0.07662755961758484,0.6736580527071183,6.690220924947432,2.4013950936954194,0.15787631433499266,3.2498054244618895,0.8451406736139794,2.6060723172177944,0.03980703438899061,0.1351864018749124,1.751592010812973,25.40608497559985,0.3094017711322671,0.574188974650519,0.0,0.0,0.0,0.0,100.78348229170768,21.10105087373015,0.0,0.0,0.0,0.0,60.37632307161401,71.6701016570469,0.0,2.953302300201759,0.0,0.0,0.0,0.0,0.0,8.785975713513277,61.4712385365621,12.857980527783477,0.0,0.0,28.02595937494638,41.62564352304132,0.0,87.10762352294198,99.37711020401466,0.0,0.0,0.0,0.0,0.0,0.0,152.37778466825816,0.0,0.7564251257605288,56.36137216076238,0.0,0.0,0.0,0.0,34.21022916601056,11.072397856559068,0.0,0.0,0.0,0.0,11.140499475916885,0.0,0.0,0.0
2017-12-04 23:00:00+00:00,0.5863173326949431,1.0609071821764422,1.6591150847288207,0.4112558947641366,4.021219411159354,1.4834979899302734,1.5818414806517886,4.544482606622131,0.7970320104316394,1.131371795024015,0.6566551963444222,0.4469915146390294,6.163689299316195,1.4854275620108246,1.3617736512078855,6.821320058716751,0.5883488538608536,0.10752683837221196,2.7615804253565712,0.07165771216805217,0.6586990987313006,0.8766039316923944,0.3809538107987412,0.01778964220090777,4.028081883128532,1.029941005630629,0.010727738098033191,11.617207492077283,16.750530023963424,1.9769509010189057,2.780099495236026,0.823284703514017,0.13952831834236964,3.6448059886206376,0.08755728716824605,0.017459520945540534,0.8373672741514023,1.1111221097415944,1.1260723205566119,0.5049011287911613,3.1382958069546456,0.5100996422622237,1.1151503261755202,11.57847518347791,0.23232415712073645,0.45658662557701357,1.5177273560873663,8.892427292316409,0.21386898800971688,0.5018120937695102,13.164770036889184,6.7604776442038474,1.32117651566093,3.86584446488043,6.970908021937554,0.7922727132577989,0.7992084215535857,0.2222668059930706,6.7898592077925315,0.7360995323582779,30.364113765486376,4.148104222821188,0.8486452162549052,0.2598475936939401,21.386261600351624,2.0228737910656682,1.7874308493220687,4.988265014074788,0.10415185800975751,0.4451256029629898,7.698197713957422,2.0532293171150187,0.1237346425296808,0.8874006441159185,0.26322522081374544,5.3706893642007625,2.0255161035530693,2.9788443344994597,1.2047399272240638,0.8534391581219551,2.107993959297126,0.37492221539108916,0.05339085572704491,0.008439797374319087,0.4235441573468949,1.0298526955554748,0.39428809555520394,2.159815417941013,2.228706688213045,0.09267321667737544,3.948801632085831,2.4711042265024736,1.0277258651278187,0.034341178597428405,0.1061316708703688,1.5136249636426446,8.573423135367468,0.17254158840457584,0.5486936972575083,0.0,0.0,0.0,0.0,81.50853165015255,18.239742650533586,0.0,0.0,0.0,0.0,55.72546102901058,67.78240926131717,0.0,3.1650610236028984,0.0,0.0,0.0,0.0,0.0,8.376789213492177,59.20852866655901,13.062951328103175,0.0,0.0,29.865163519814075,38.189361324652964,0.0,86.00841875317592,86.37552584736054,0.0,0.0,0.0,0.0,0.0,0.0,155.71626832183497,0.0,0.7403322751277824,52.440704474563994,0.0,0.0,0.0,0.0,38.676476313606706,10.490597221502293,0.0,0.0,0.0,0.0,10.72017736890253,0.0,0.0,0.0
2017-12-05 00:00:00+00:00,0.4464156136757315,1.4349322604185777,0.9309617984453853,0.5715105837955458,3.622203213283886,0.29032809497236195,1.4121548152432086,3.3411530982628923,1.0621920694970717,1.0637806963018288,0.28258402835261287,1.9126462626794378,2.826168644472443,1.1294648975810622,2.174771093457415,18.206552794967916,0.21626370057253722,0.15758427351551632,0.7194006645145489,0.008671952427008977,0.82366991902061,0.6292751389610473,0.19993058604123237,0.037089750808269734,5.4282252340512045,1.4319938540680004,0.026749289031884015,1.453254682003898,1.7010740988338597,2.2668981318606023,2.5756642438188813,2.413176835732899,3.6540906823505646,6.188541870295381,0.21937538865663317,0.007933005187311725,0.8861293457121534,1.6079856536334889,0.6876425236187174,0.95654112639723,4.220610382122489,0.11574356073999842,1.31564028708783,7.707671585672108,0.23137082496805192,0.07061453455702052,0.5638154254316281,1.6648461058742334,0.21150440679020138,0.05199555871361405,6.534911727774458,7.725750545292934,1.1980492284961672,2.7671387192058705,0.5301262116050649,0.46210369255542016,1.3855206537517886,0.23562575983105985,4.781568474671176,0.6497710027852017,5.5346615802949275,1.2999572414697007,0.9867851770563277,0.02949386834693461,20.50172275601789,2.378819217138268,0.5483357565011694,4.827554565095865,0.4620940596713734,0.38256307604208567,2.4273025920618565,9.546313739856286,0.14129949714642934,0.878558610312121,0.34166161953007673,2.317445395164434,2.220478257513142,0.9535544948771898,0.41597424040543846,0.0,1.8467340263203773,0.6173394803309387,0.07312953076975046,0.0034214954260355854,0.4102391052832065,0.08099169297252705,0.05072248867469475,0.27698639513716516,2.4323213873718044,0.12105810755534932,0.13530195949501111,2.0472304096616916,1.0101107154736733,0.03232375704449539,0.013076369032295646,1.9497420958982377,2.9111299648728863,0.0356348819765604,0.533572602201013,0.0,0.0,0.0,0.0,67.38900193335738,15.566944101266172,0.0,0.0,0.0,0.0,50.1094455893406,62.45341036382671,0.0,3.3357118162257797,0.0,0.0,0.0,0.0,0.0,7.917438114631638,55.488330093814305,12.455389195019531,0.0,0.0,30.074326961182546,33.91039356003179,0.0,83.6666961065881,75.30232515222734,0.0,0.0,0.0,0.0,0.0,0.0,154.5121561909698,0.0,0.7282652895463676,50.721148714458295,0.0,0.0,0.0,0.0,39.798873293017415,9.881738333333423,0.0,0.0,0.0,0.0,9.772072518883748,0.0,0.0,0.0
2017-12-05 01:00:00+00:00,0.3900690256114472,1.3745472663614653,0.5812139899054193,0.6470841410867659,3.721283432860095,0.1778379684731853,0.3441910056951629,3.5605229692946745,0.9911157825730943,0.8396499700373389,0.6223386567297998,1.098752550521327,1.8578012475978172,1.0272421901784197,0.3155252542892184,3.3264572025563774,0.21960655169861565,0.36980672894658445,0.5046986095053275,0.025559438735405275,0.74131240057567,0.5230219648130895,0.5149735473302368,0.08926643720318395,4.179703179949416,1.812717274553513,0.09884931415192169,0.9495790924170928,1.0002306056985188,0.5051644344075394,0.9492088819001577,2.1599005640367204,0.04907128014683428,2.3921118771548215,0.08808249971459597,0.010651473760115287,0.7032547628931951,1.3837864291450577,0.5630361602783059,0.26694170968944886,3.9454070832140467,0.5043836907594179,0.8724081906181662,1.9167396224965538,0.22266416906929068,0.06014439604779743,0.1382499180325043,1.703847623698983,0.0639041019448651,0.22713418516205103,1.141647681350917,8.78046080624353,0.18121693263335417,1.2492071789398953,0.045556441056149935,0.375086967575026,0.823488524169952,0.22913950223147878,3.5200848755290344,1.216090144253549,3.7981230249877638,1.0990183728414726,1.6622041565316854,0.17308948156302817,21.2212462092015,0.4095646697045552,0.17355713508496487,0.5620159416839952,0.07975322044008343,0.3912323315895984,3.3832818281570622,3.239517773622927,0.10710149539707234,1.0716613890951612,0.28970431839391464,1.7736887755649475,1.150123621495444,0.40818721420023957,0.31953446357716264,0.8453223813964843,1.7651139651708256,0.904120814007837,0.013268441416346298,0.002235262428470318,0.3459313536445646,0.9851582676650962,0.10540767177653046,0.9887362459315332,1.4399043309785329,0.023782584109817047,1.9714993577920075,1.0574375299526566,0.9853514855450239,0.06884302572287324,0.05699415810607592,0.6907046199477134,2.1586110755718644,0.12559920385849171,0.2854859391336543,0.0,0.0,0.0,0.0,57.63097539965544,13.385884197617685,0.0,0.0,0.0,0.0,45.10467706283522,57.12046437589228,0.0,3.47450475528336,0.0,0.0,0.0,0.0,0.0,7.563843188795146,52.639158909890426,11.646728070404894,0.0,0.0,28.18982506950035,29.789422971586674,0.0,86.18820902676006,67.31462196809566,0.0,0.0,0.0,0.0,0.0,0.0,150.1191723413619,0.0,0.7395128093838804,52.80912869037719,0.0,0.0,0.0,0.0,40.935464871383424,9.34279025531151,0.0,0.0,0.0,0.0,8.597711832365952,0.0,0.0,0.0
2017-12-05 02:00:00+00:00,0.4713082882776108,1.4669985044694065,0.5135721139891172,0.4051525219826593,3.1120050831897386,0.6461307664162804,0.3279842455091071,4.213749104846809,0.6367514670879141,0.6414250885614432,1.2732568649779168,0.5011941759165971,1.2989383287476837,1.2636908989323223,0.39109301050258166,3.177533061205748,0.2813427609405624,0.18637462759908435,0.5297546136970097,0.018256741953564436,0.2097708093216991,0.7239392224003643,0.4038182451328134,0.05527252203033575,5.054096909364503,0.88409729565737,0.15243317803308012,1.520050230805388,1.1389476073919789,0.48837989555629185,0.3005814561622585,2.0741885477627693,1.0557402139744068,3.850512440609566,0.25905122553846205,0.30395026519879725,0.8130679088567827,0.880334236743424,0.28151808013915064,0.7787111029427025,6.3268381285730335,0.2065337661274961,2.2780568830732615,6.40396518606238,0.021622195475142828,1.187668052795664,0.0018130453574282702,2.943738482885196,0.04864890935922393,0.34573046550997866,2.888311069418593,2.810384015946522,2.3910871055933893,1.8394161633628485,0.178378671835964,0.20626985619501978,0.1540628415421827,1.4939345554662262,4.177181252810355,1.1596284092354188,4.359996563669413,0.8886707244421482,1.4715899585166548,0.07809438566669709,16.283932324676833,4.2121018630209734,0.3281662940471402,0.32654195743383546,0.6413586674834078,0.5174950965182639,2.1515923947080196,4.144303238663731,0.042073397612032985,1.4463791970931439,0.8715408664548184,1.4127654808592627,1.3924608165868233,0.5069773559717936,0.6364969519867398,0.10036904158903337,1.8005567709064345,0.6362844464035443,0.030941314604923918,0.0023284600996418764,0.2284033937524288,0.07621827840682983,0.00911419718363927,0.9849705423523852,1.5721529917458539,0.05228002804218869,0.13762382178516822,1.0352954082883559,0.953284807994991,0.09234126678796341,0.0153472092313502,0.6466071264027325,3.623084442159268,0.03341354094666347,1.071774925765109,0.0,0.0,0.0,0.0,47.70172556927959,10.969361293213181,0.0,0.0,0.0,0.0,39.81525227691195,50.44423126064855,0.0,3.5268712158971374,0.0,0.0,0.0,0.0,0.0,7.2202847682940305,49.87918507731176,10.818182171257057,0.0,0.0,26.22947278784492,26.697686997059847,0.0,90.42246820810357,61.56654281338063,0.0,0.0,0.0,0.0,0.0,0.0,145.78638765156472,0.0,0.798346408089384,60.908630013740726,0.0,0.0,0.0,0.0,41.41342895530403,8.865375130521754,0.0,0.0,0.0,0.0,7.522201196389295,0.0,0.0,0.0
